image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,pred_label
0.00000,1.00000,0.00000,0.05210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.88630,0.78645,0.45105,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.40001,0.03159,0.02315,0.42517,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.66214,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,0.06757,0.41368,0.00000,0.12501,0.00000,0.67284,1.00000
0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.07298,0.17930,0.82124,1.00000
0.00000,0.00000,0.00000,0.00000,0.34343,0.34343,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,0.66869,0.35576,0.29380,0.00000,0.00000,0.66366,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.93018,1.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19067,0.48265,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.35133,0.17983,0.00000,0.65308,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.70571,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.36062,0.16354,0.00000,0.19510,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.06709,0.11950,1.00000
0.00000,0.00000,0.52508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.28079,0.04221,0.26503,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.22815,0.00000,0.00000,0.63484,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.89402,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.45490,0.83645,0.16775,0.19737,1.00000
0.00000,0.00000,0.00000,0.00000,0.98855,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.00216,0.00000,0.00000,0.55582,1.00000
0.00000,0.00000,0.00000,0.36668,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.00000,0.60070,0.00815,0.81395,1.00000
1.00000,0.00000,0.00000,0.00000,0.96869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.56426,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.70455,0.19543,0.37937,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.80830,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.56736,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.58760,0.59779,0.31396,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.18789,0.07061,0.00000,0.74332,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41911,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.78404,0.54825,0.58617,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.23880,0.77370,0.14438,0.35924,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.74791,0.00662,0.36530,1.00000
0.00000,0.00000,0.00000,0.00000,0.32373,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.27323,0.23109,0.43988,0.06234,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.44111,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.12886,0.00000,0.91827,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,1.00000,0.72209,0.31843,0.49948,0.65958,0.00000,0.00000,-0.60000,-0.23070,0.07572,0.68933,0.00000,0.63836,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32230,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.15480,0.00000,0.00000,0.64760,1.00000
0.00000,0.00000,0.00000,0.00000,0.90702,0.00000,0.00000,0.90702,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,0.61860,0.35050,0.00000,0.14104,0.00000,0.59048,1.00000
0.00000,0.00000,0.84575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,1.00000,0.87549,0.07370,0.00000,0.00685,0.08635,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,1.00000,0.26436,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.35254,0.38325,0.00000,0.39720,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.45772,1.00000
0.00000,0.00000,0.95464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.95464,0.26974,1.00000,0.64069,0.50567,0.59088,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00756,0.00000,0.00000,0.66079,1.00000
0.00000,0.00000,0.54295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.89521,1.00000
0.00000,0.66039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.86172,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.54592,0.11262,0.63116,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,1.00000,0.22916,0.00000,0.25072,0.69872,0.00000,0.00000,-0.60000,-0.23070,0.68674,0.00000,0.00000,0.13309,1.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.29959,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.51462,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24084,0.00000,0.00000,0.50000,1.00000,0.46734,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.23542,0.72052,0.00000,0.42465,1.00000
0.00000,0.00000,0.00000,0.41715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,0.71657,0.00000,0.34791,0.53635,0.00000,0.65646,1.00000
0.00000,0.19371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.28996,0.00000,0.22471,0.88623,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.62246,0.34933,0.56090,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.34933,0.00000,-0.60000,-0.23070,0.55576,0.34147,0.18619,0.56484,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.56618,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.58041,0.86762,0.50472,0.47075,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,1.00000,0.80118,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.04577,0.00000,0.40657,1.00000
0.00000,0.95575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.84057,0.00000,0.00000,0.15637,1.00000
0.00000,0.00000,0.88698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.23706,0.00000,0.34753,1.00000
0.30421,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.28235,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.21351,0.17918,0.36355,0.72171,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.00000,0.18131,0.00000,0.47572,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.03097,0.00000,0.00000,0.96903,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.43977,0.99032,0.59845,1.00000,0.29336,0.96903,0.95979,0.57003,0.00000,0.00000,-0.60000,-0.23070,0.02788,0.52754,0.17220,0.61769,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.22159,0.24814,0.35390,0.03864,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56254,0.56254,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.43812,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.65678,0.36549,0.56334,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.30436,0.00000,0.15710,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.57988,1.00000
0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.69698,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.65816,0.07069,0.00000,0.40024,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22671,0.00000,0.00000,0.22671,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,0.70932,0.03487,0.50271,0.45945,0.03022,0.49781,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.50089,0.79651,0.15296,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.33418,0.33544,0.00000,0.57763,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.05561,0.67683,0.00000,0.83779,1.00000
1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05074,0.05074,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.42370,0.90029,0.43836,0.25095,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.30055,0.00000,0.00000,0.60099,1.00000
0.00000,0.00000,0.00000,0.35098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.09927,1.00000
1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.13778,0.00000,0.00000,0.57132,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67892,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,1.00000,0.86689,0.00000,0.76587,0.64381,0.00000,0.00000,-0.60000,-0.23070,0.03567,0.22476,0.00000,0.70374,1.00000
0.00000,0.00000,0.95075,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,1.00000,0.91034,0.95075,0.45618,0.27669,0.00000,0.00000,-0.60000,-0.23070,0.38146,0.77859,0.01204,0.50718,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.25885,0.00000,0.00000,0.67863,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.59128,0.00575,0.79515,1.00000
0.00000,0.00000,0.19945,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,1.00000,0.68217,0.19945,0.50313,0.08891,0.00000,0.00000,-0.60000,-0.23070,0.60670,0.61976,0.19565,0.24453,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.62426,0.23534,0.32180,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.38707,0.29704,0.27902,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.07186,0.61799,0.00000,0.17621,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.17856,0.00000,-0.60000,-0.23070,0.00000,0.37374,0.00000,0.51664,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.40403,0.60573,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.39742,0.14868,1.00000
