image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label,instance_name
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.878,0.0,0.787,Correct,96_JIM_79893$dd562d14-c093-45c2-9b88-6665c2f31efe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.3667,0.4333,0.3682,Corrupt,28_YE_70466$705e02a7-3dfe-4304-92ad-061ede23a7bc
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5234,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.877,Correct,24_SIN_53287$cbb84382-965e-4a84-92ca-e486a4a8addb
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.791,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.9443,0.0,0.1444,0.3135,Correct,35_YE_03165$e30b8b23-ca5e-4ed6-a4c3-94ad4816fa27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,1.0,0.4614,0.0,0.0,0.0,0.5527,Correct,29_LAM_50442$7056bb01-7c6a-44dd-b63d-fa876149e3dd
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.4,0.4614,0.0,0.0,0.0,0.01367,Correct,05_TA_64554$eb32f39c-7776-4e8a-9976-760f44651065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.5,0.632,Corrupt,27_VAV_70147$8b27ada1-6ba4-4d47-a063-6d40ea2992a0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1514,Correct,46_WHEEL_38854$3ffb27bd-11d3-44c9-92b8-4d9b45453007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,1.0,0.769,0.2666,0.0,0.0,0.8965,Correct,39_LAM_43078$ccdf0dad-6259-45ae-a965-3078f7e6a23e
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.08105,Correct,32_EIN_48526$1eff5a9c-6e18-404f-bd1f-cf3346ce931e
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.656,0.8667,0.0,0.1787,Correct,03_EIN_50389$0b5a0887-9bcf-47e1-8e34-e3b2b9a81eda
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.878,0.5776,0.0,0.503,Correct,98_SIN_11600$feb486d0-bb07-4c13-9a61-6679ec591190
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2354,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.6,0.923,0.656,0.0,0.811,0.8213,Corrupt,34_DAL_79326$415f0559-6edf-438b-a883-a810cfd696c5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.7095,1.0,0.5625,0.0,0.0,0.0,-0.6,-0.2307,0.722,0.06665,0.0,0.6123,Correct,98_BE_21251$d80773cb-3dc0-4ec1-898e-56263e6abb0b
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.08594,Correct,47_NON_24658$31935ce4-54f5-42d1-920c-0dd3ce947409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.7666,0.689,0.0664,Corrupt,33_WHEEL_35381$99a825d8-79db-438f-b314-9d3bf75f5c24
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.9995,1.0,0.914,0.6953,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.05554,0.1836,Correct,49_RE_51199$e7608f39-62e2-4680-91c3-b57c000abe71
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.7324,Correct,60_BE_55937$8932f124-e133-4103-8f1f-fa58e20bf28f
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.4333,0.4778,0.4727,Corrupt,64_JIM_41540$a1b6dad3-1628-48da-af6c-7ec9a9eb3e2d
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.7344,Correct,06_DAL_10521$b4f49339-ba6f-41cd-b834-6c41c4139945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.3223,0.1333,0.4062,Correct,80_SAD_73170$e1591da5-40c8-455d-80a4-78068fafbdd6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.933,0.778,0.8667,0.7266,Corrupt,03_LAM_37913$a99f6927-6a27-47a8-b6c7-cce9457ba7a4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.2412,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.7446,0.0,0.961,Corrupt,78_WHEEL_19213$85281762-6d8c-4158-95b5-550d3b26354e
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.7666,0.3945,Corrupt,86_SIN_94937$e0b97bbf-86b4-404d-b9bf-5b65c300bc5c
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.95,0.0,0.5,-0.9375,0.0,1.0,0.01172,1.0,0.4766,0.8047,0.0,0.0,-0.6,-0.2307,0.933,0.0,0.0,0.252,Correct,64_DAL_68325$dbdeff64-1434-4e86-870e-7433b53b80e6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.594,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.1555,0.789,0.577,Corrupt,97_MIM_41991$5e5e28b5-25da-406f-ac5c-65cb24f63927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.0,0.615,0.0,0.0,0.0,0.0537,Correct,55_BE_46898$68f1c0b3-e6e6-4567-a593-73dd1c386316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5615,1.0,0.1941,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.1777,0.3525,Correct,17_TA_78644$1e9cc0fe-7cf5-4be4-ae14-f1d4f8929ed2
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.4,0.769,0.0,0.311,0.5225,0.579,Corrupt,69_SAD_71380$93f037b0-198a-44ff-8627-3dd2dde1883d
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.2627,Correct,75_GHAF_55737$1f24bedc-28b5-4e59-8fa7-839328d11c60
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.6846,Correct,50_HE_34935$e7aea966-4c4c-4893-8c37-b708751156f6
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.4333,0.0,0.0,0.8193,Correct,81_GHAF_38070$e33a80f3-ed1a-4a3a-9fdf-e489bd588281
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.8647,0.375,0.2664,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.2041,Correct,55_SAD_04468$482c384b-0574-43e7-98ea-17a38587cfe3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.811,0.0,0.1426,Correct,54_RE_66379$85179354-4c86-4bf6-b08b-0057d7a8315b
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.07776,0.333,Correct,31_NON_51955$b4adf4e6-c66f-409d-9522-c3017927f564
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.2,0.615,0.0,0.04443,0.0,0.537,Correct,40_NON_08582$c2d74bf0-e969-4995-a915-f38ce4b6f025
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.07776,0.0,0.811,0.4092,Corrupt,90_EIN_27508$6a127e79-e1a4-43bd-9c32-77c0ca724d2f
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3,0.0,0.2778,0.667,Correct,34_TE_85284$1083ae66-8253-41dd-84ec-7d595687db65
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.0947,Correct,67_WHEEL_65603$4d030d87-ea01-42ec-ad80-82c5d6ce1efc
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.907,Correct,37_LAM_91079$443d24d9-453a-4b7c-a4cf-a7b4aee031f8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.8354,0.625,0.506,1.0,0.638,1.0,0.992,0.2734,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.2441,Correct,13_MIM_36138$7be29ef3-ac58-4a22-b695-c213302dabef
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.8667,0.0,0.0,0.3818,Correct,04_GHAF_66351$81634df3-5897-4257-86e8-0ad51a32adbc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2333,0.4111,0.0,0.957,Correct,27_DAL_03572$81c07f96-90b3-4fa9-8f8d-0a857f1dfefc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2617,1.0,0.65,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.3445,0.0,0.885,Correct,98_SIN_15929$95f09d8a-15cb-4bee-91bd-b41f13e706e8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.532,1.0,0.634,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.389,0.0,0.7188,Correct,86_GHAF_75553$29bfbe15-ab33-4d77-a826-9c8c3ff0d10b
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.07776,0.0,0.2832,Correct,97_MIM_10975$53501ef5-d4b9-4edd-a518-34bf3ecfe00b
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.677,Correct,92_YE_28171$99065e9e-9358-4e6d-9417-bb20d2fca1aa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.3555,0.0,0.0,0.675,Correct,39_TA_04056$faf8e435-dea9-4707-ad6d-7f6a00e5fc54
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.5186,Correct,57_LAM_26040$b6c8853a-5610-4136-bdab-6f5ff75edded
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.08887,0.0,0.2333,0.0703,Corrupt,33_BE_34884$311b6683-ff2d-4199-96b8-3231fbd01b93
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3643,Correct,33_JIM_44400$80490874-4920-44f1-af62-5d34926da78f
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0353,0.3125,0.523,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.844,0.989,0.6055,Corrupt,19_SIN_78489$df4abb81-ac96-4651-9cdf-d594c22da818
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9443,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.6074,Correct,03_SAD_30141$d5dd8149-2f15-49b2-bfba-809567b52db4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.989,0.0,0.0,0.009766,Corrupt,01_DAL_07584$f59ce890-84cd-4331-8caa-c8590570e1c5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.1353,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3955,Corrupt,33_JIM_95139$d91d33d2-dfec-46b8-bd20-54d0f043c20d
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.6,0.1538,0.511,0.0,0.0,0.09863,Correct,39_TE_65401$591aecaa-f7a0-4acd-ac6c-191efe9f9815
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8677,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.5444,0.5225,0.1904,Corrupt,93_YE_31203$283f1abb-4ffa-4832-bc72-bd534fae01ad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.967,0.0,0.509,Correct,23_JIM_97695$540c0995-5edc-4bc7-8fed-ef6ce9a1947b
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.3877,1.0,0.2656,0.75,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.02441,Correct,89_NON_43280$c0b2176d-9d0a-48ac-ae44-cb7c40e2a07b
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.5977,Correct,15_TE_80397$59eca254-9da0-4969-853f-e4ff3ca9d797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.689,0.6973,Corrupt,11_NON_42749$04093c52-ff5c-4a5f-889b-3cde9cbcaafe
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2556,0.1,0.0,0.836,Correct,98_SAD_13865$b6bed4e0-a92a-4b42-97d5-7e53176d9080
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.4412,0.8125,0.837,0.0,-0.6,0.0,0.0,-1.0,1.0,1.0,0.8,0.3076,0.8667,0.0,0.0,0.675,Corrupt,99_MIM_09556$b378a13b-fc20-4225-bc47-8d5a314b15db
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.968,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.7446,0.0,0.8555,0.2822,Corrupt,13_TA_71842$27434b76-f934-46eb-822d-6c770060b847
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.6777,0.0,0.7554,0.4443,Corrupt,87_RE_14271$d45c9623-5c95-4a27-992c-7b0c8e070d82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.638,0.875,0.2274,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2,0.9556,0.0,0.879,Correct,67_GHAF_37513$4f87776c-be6d-406d-99eb-2368c75a4b73
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.3794,0.6875,0.439,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.989,0.2333,0.622,0.71,Corrupt,07_TE_55618$a520c28a-983d-4ea1-a67c-c70780c04d3c
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.8735,0.0,0.508,0.9297,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.4502,Correct,89_RE_00004$fbd4dec6-d8a7-486c-a0b1-c0509e2c6e98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.6,0.769,0.0,0.0,0.0,0.6875,Correct,98_TE_11401$af27b100-3aad-49e4-980f-7a833817b774
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.641,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.623,Correct,97_BE_64793$61594ee4-55ca-480b-9337-ddd7cb7565f3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.7686,Correct,52_EIN_94768$3564b386-c757-407f-a22d-c9af08c3a7e1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9473,1.0,0.8027,0.5,0.04407,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,1.0,0.769,0.0,0.0,0.0,0.8193,Correct,97_TA_27222$ad28f688-e941-4532-a254-6470394bd7b6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.4,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.4333,0.1666,0.67,Correct,53_MIM_80579$142583b5-912c-4d18-b434-8430bed576b7
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3445,0.0,0.2888,0.03418,Corrupt,29_SIN_06703$9df18c95-40eb-43c3-84de-f2aefad49626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.4333,0.0,0.05554,0.1621,Correct,68_VAV_59116$d0cfca01-d424-4573-ae43-6865d19f0a41
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.778,0.0,0.0,0.1309,Correct,75_LAM_74461$27466297-6f98-4b9e-8c9f-39a30cf05d90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.01111,0.0,0.0332,Correct,93_RE_51680$0261e3f8-ce16-41a5-9efd-a6a0f5fbc110
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5293,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.08887,0.811,0.787,Corrupt,52_TE_08576$7fcd6db7-589b-425d-ae9c-96d3f7763dd7
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1882,1.0,0.4912,0.9375,0.4094,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.8887,0.0,0.782,Corrupt,64_WHEEL_08396$75c7d218-c133-484e-817d-95157320fde1
