image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label_noise,label_rotation,label,instance_name
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.378,Correct,Correct,Correct,33_RE_21673$10008a21-6bf9-4d1f-b562-dbbce0e3d8f4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.01765,1.0,0.703,1.0,0.5107,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2778,0.689,0.0,0.08496,Correct,Correct,Correct,79_TA_08046$202e331f-c648-4e3a-bf6d-565a2b64a828
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.7607,Correct,Correct,Correct,55_MIM_63490$37266674-d067-491a-97dc-dea488c8e113
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.33,Correct,Correct,Correct,48_TA_74161$45bf9d67-962a-441c-9c6c-3a583d5ae4f6
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.2363,Corrupt,Correct,Corrupt,91_EIN_03589$2e18a4dc-38c1-4021-8727-0b43ae52cc42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.8955,Correct,Correct,Correct,68_SAD_99469$14ed2a99-6da6-41c8-b1ab-fd5d027066a1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2854,0.0,0.5,1.0,0.3472,0.3125,0.4514,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.2,0.769,0.0,0.0,0.6665,0.1367,Correct,Corrupt,Corrupt,34_LAM_05219$da9d2850-96b9-4f49-97f2-1fa9025e734a
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3445,0.0,0.6,0.8203,Correct,Corrupt,Corrupt,58_DAL_15708$d0a7626b-e890-4d8b-8111-5feeaaa1373c
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.1333,0.0,0.3008,Correct,Correct,Correct,41_RE_99235$9c158a92-6c97-4a39-add2-bf8a6626c7a2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.8555,0.4,0.3896,Correct,Corrupt,Corrupt,82_HE_68244$e4b8bc36-7690-4e56-9d6f-0e4884349b0c
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.7,0.707,Correct,Corrupt,Corrupt,21_TE_91583$3c1c97cd-37e8-4913-8384-20b3410cba4b
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7354,0.0,0.5,1.0,0.9414,0.0625,0.3716,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.422,0.2333,0.0,0.5127,Correct,Correct,Correct,57_BE_67348$7da474ef-da57-43d3-ad92-8e579be24795
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.3445,0.789,0.1074,Correct,Corrupt,Corrupt,93_EIN_93360$50326160-4fc0-43a6-9f04-630cb3b4049e
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.2153,1.0,0.0625,0.9688,0.0,0.0,-0.6,-0.2307,0.0,0.3445,0.0,0.3154,Corrupt,Correct,Corrupt,90_MIM_19216$b9255532-d083-4ddf-b757-1d2aed37a845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.3293,0.125,0.1704,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.708,Correct,Correct,Correct,37_WHEEL_40678$b2b79fda-5619-4fe8-b153-4d64b6f6b6c5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.5776,0.0,0.0,0.5645,Correct,Correct,Correct,92_JIM_35737$2ffc6581-a927-4922-a0fa-8f841bf44a3e
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.878,0.0,0.722,0.668,Correct,Corrupt,Corrupt,12_NON_17393$b52e4b1f-7544-4212-97d4-d30dc0f690d8
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.703,1.0,0.741,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.844,0.1555,0.2227,Correct,Correct,Correct,71_NON_70127$e172d36b-52f6-4ac0-a524-c5a84844ea50
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.422,0.0,0.289,Correct,Correct,Correct,96_SAD_02331$a0737d0d-5cb8-4474-ab47-26cba7059d05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8296,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.0,0.0,0.5,0.578,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.7803,Correct,Correct,Correct,49_NON_08488$095cd23a-d78e-4dad-bd27-1241d4f916ce
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.76,Correct,Correct,Correct,09_EIN_78901$a455cf9b-6dd7-4ee9-a33f-a0d5a230ccd5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.3223,0.7793,Correct,Corrupt,Corrupt,07_LAM_51378$4b03489e-ab96-46e0-9c44-6b017004c1be
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.843,Correct,Correct,Correct,54_JIM_96074$37efb82d-33d3-49c9-af19-bec5d430e1b6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.9873,Correct,Correct,Correct,29_VAV_04973$0a81591b-5b8d-41e5-9134-13d110618301
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.1888,0.0,0.01111,0.0166,Correct,Correct,Correct,18_RE_04902$3f7bdf0c-21d9-456d-a985-f94c191349f3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.535,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.311,0.0,0.787,Correct,Correct,Correct,86_SIN_31763$dab75617-4eca-4d80-b48f-e54a654309a0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.6665,0.8667,0.0791,Correct,Corrupt,Corrupt,70_MIM_93131$9621a08e-8ff8-4627-bc12-bacdb7c9a294
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.8384,0.25,0.11646,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.5537,Correct,Correct,Correct,59_SAD_29328$a005fa51-c012-4dd0-9274-695217c42ae4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.1333,0.8945,Correct,Correct,Correct,61_SAD_62788$9ee33b39-4d4e-4eaa-8f41-256b2621362c
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.9443,0.0,0.0,0.1826,Correct,Correct,Correct,21_HE_52316$6ef90265-4eb6-48ac-ba84-dd4ad773e866
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.2646,1.0,0.764,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.8,0.2778,0.0,0.9404,Correct,Correct,Correct,79_NON_81373$d29bd5ce-d10e-4103-a156-10761db99c1d
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.0,0.923,0.0,0.0,0.2333,0.2471,Correct,Correct,Correct,72_TE_90769$91ed92d7-3f15-4eaf-bf56-7274fdfaffd6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.4082,Correct,Correct,Correct,54_DAL_28425$d61f413f-3f88-423f-9ac3-b8ee9f585f3f
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.952,Correct,Correct,Correct,04_MIM_59749$51b72736-ea1f-485a-b216-34956aa1fd91
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2854,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.3262,0.0,0.8594,0.8438,0.0,0.0,-0.6,-0.2307,0.211,0.0,0.6,0.289,Correct,Corrupt,Corrupt,72_GHAF_11222$9fafbe97-e3e5-4de4-8994-2dff836965c4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1543,Correct,Correct,Correct,46_YE_11053$54805de2-6648-4d02-a283-8678cc2b48d1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.2222,0.0,0.4043,Correct,Correct,Correct,63_TA_16873$52486092-f0a0-4eb0-97b6-696afd38648f
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.6187,1.0,0.625,0.2109,0.0,0.0,-0.6,-0.2307,0.0,0.811,0.0,0.338,Correct,Correct,Correct,07_RE_40982$9aee21a0-4d47-45fc-ac70-6f8c4768463c
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.2354,0.75,0.706,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.05554,0.3333,0.7637,Correct,Corrupt,Corrupt,07_DAL_29126$1c914795-c284-41d8-bd76-dc585cfa15ef
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.811,0.7334,0.0,0.8975,Correct,Correct,Correct,84_SIN_77081$a800f723-b6b7-485b-89ce-e7b3fec7e872
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.8887,Correct,Correct,Correct,14_HE_85263$bd01b01a-4254-41ef-b4be-62c08d042fbd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2059,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.06836,Correct,Correct,Correct,13_SAD_74843$4c052591-6d32-4711-83b5-82821a0d4459
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.614,0.0,0.1328,0.8203,0.0,0.0,-0.6,-0.2307,0.3555,0.0,0.0,0.2119,Correct,Correct,Correct,01_RE_83409$31c152da-6301-4ac1-8d54-4adbb9e707d5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.4294,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.4,0.0,0.722,0.3896,Correct,Corrupt,Corrupt,31_GHAF_45616$9585f03c-9bc5-4519-ac31-4ca0c8a7d270
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.2471,0.3125,0.654,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3777,0.0,0.0,0.3389,Correct,Correct,Correct,70_DAL_51130$a8b87952-90d8-4cf0-a5f7-451582b91079
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.8477,Correct,Correct,Correct,75_TA_93399$d4c22742-b6d3-48aa-9049-710c8e6f8526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2666,0.3445,0.0,0.7695,Correct,Correct,Correct,01_SIN_74692$d6c5e941-6828-413e-ab8f-3bf6075e4c04
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5913,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.08887,0.617,Correct,Correct,Correct,86_WHEEL_33958$df4bdc8f-e745-47fa-88d8-de8ae77afb87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5557,0.875,0.1942,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.933,0.0,0.0,0.2568,Correct,Correct,Correct,96_WHEEL_32840$549ada6a-7e00-496c-b363-1a4be526fd91
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.8496,Correct,Correct,Correct,08_RE_17289$c229c97c-b8c6-4933-b8cb-08dbda3e66ff
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.07776,0.5225,0.4666,0.5713,Correct,Corrupt,Corrupt,17_YE_57078$287f31ab-0697-4297-a5be-b9ae729cbb62
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3193,Correct,Correct,Correct,17_SIN_66231$0d99299a-5c0e-412c-a0ff-85fdce62f74c
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3445,0.0,0.211,0.2842,Correct,Correct,Correct,13_SIN_86342$da8bc204-51b2-4964-93ee-4ae3fc49b953
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.0801,1.0,0.2109,0.03125,1.0,0.0,-0.6,-0.2307,0.0,0.311,0.1444,0.4062,Correct,Correct,Correct,85_SAD_22031$2e158d72-d302-4258-a886-ecb97fa65286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3,0.0,0.7446,0.6396,Correct,Corrupt,Corrupt,02_EIN_68896$b7f8b78d-0eb5-4aa8-96d2-05110cbc9b3e
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.9277,Correct,Correct,Correct,26_LAM_77315$1b8d9ab5-2167-4098-862b-855296ae224b
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3176,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.7554,0.0,0.4443,0.169,Correct,Corrupt,Corrupt,07_WHEEL_72280$752b73f1-f2fc-44ba-a990-da242e58efce
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.4,0.1538,0.04443,0.0,0.5776,0.4707,Correct,Corrupt,Corrupt,72_WHEEL_86624$9934fbc6-7dc4-41e7-832d-5aea7ddb2b34
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.311,0.0,0.0,0.706,Correct,Correct,Correct,53_SAD_26156$58426b75-7735-448f-ab79-9894bee6dd03
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.7524,0.0,0.625,0.2812,0.0,0.0,-0.6,-0.2307,0.0,0.3777,0.1222,0.6533,Correct,Correct,Correct,36_VAV_45837$3888a556-384d-45e1-8859-31fa9f644c60
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1494,Correct,Correct,Correct,20_WHEEL_54810$1ca18e57-ef8a-4adf-b06c-f537160448b5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.933,0.778,0.372,Correct,Corrupt,Corrupt,62_SAD_15498$f76b74d1-3921-44ef-a134-1cf0771e1f80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.1333,0.0,0.8887,0.9404,Correct,Corrupt,Corrupt,58_BE_29745$821b15a5-6974-4586-822d-132c97472331
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.4443,0.4844,Correct,Corrupt,Corrupt,98_RE_50273$da2444a3-6915-4ada-b6ea-a9185b044db1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.656,0.8555,0.8906,Correct,Corrupt,Corrupt,79_HE_73282$a25e4e95-84b9-418b-8382-81eec00e4ae4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.729,0.0,0.1094,0.125,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.6562,Correct,Correct,Correct,30_GHAF_02715$dd0cddd0-6d56-47c3-859a-d7b51cc931d6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.0967,Correct,Correct,Correct,32_MIM_03852$5df616a6-90ae-413f-aae8-316560299b9a
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.8,0.0,0.7354,1.0,0.3936,1.0,0.1562,0.9766,0.0,1.0,0.0,0.4614,0.0,0.0,0.0,0.785,Correct,Correct,Correct,16_JIM_39272$594cdbd4-64c2-4f50-84fc-0a2244b2051b
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.4333,0.3047,Correct,Corrupt,Corrupt,16_GHAF_33897$4123f7bd-ffed-494b-9f0c-8516a00a41dc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.9297,Correct,Correct,Correct,62_WHEEL_95949$81a31c12-44a2-4fb0-b948-1d623dd7475f
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8413,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.622,0.4,0.2656,Correct,Corrupt,Corrupt,65_HE_66797$940aea4a-8558-4293-a941-c1330c82c3d8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.1941,0.0625,0.4973,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.7446,0.0,0.951,Correct,Correct,Correct,35_EIN_94381$c6471f3e-a276-41bd-81b9-e0d59b1b9af8
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.3823,0.875,0.05182,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2,0.3667,0.0,0.6914,Correct,Correct,Correct,49_RE_10910$d780a723-e955-4da9-8f52-86f94b71b679
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.968,0.1875,0.7236,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.7446,0.1666,0.8994,Correct,Correct,Correct,17_WHEEL_84263$c087027f-e0e2-4d1d-baf2-0d96160fdb6c
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4736,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.7417,0.0,0.2422,0.3125,1.0,0.0,-0.6,-0.2307,0.0,0.7554,0.567,0.842,Correct,Corrupt,Corrupt,89_TA_30519$3c45b034-0e2d-48e2-86df-d50acc6609b7
